id,keyword,location,text,target,text_length
10712,violent%20storm,Orkney,ob kirkwall airport showed sustained wind speed preceding hour kmh mph forc,1,75
10713,violent%20storm,Atlanta,mile idea time hit around storm violent area,1,44
10714,violent%20storm,United States,monster hurricane slowly approach outer rainbands often contain violent wind even tornado,0,89
10715,violent%20storm,Scotland,nice forecast sea area bailey severe gale force backing southeasterly increasing storm force soon,0,97
10716,violent%20storm,,erratic jet stream causing chaos side atlantic pacific northwest uk ireland exp,1,79
10717,violent%20storm,"Dublin, Ireland",stormbrendan home business,0,26
10718,violent%20storm,Many Places,remains violent storm hebrides amp malin,0,40
10719,violent%20storm,Contemplating the end,endless violent fecal storm,0,27
10720,violent%20storm,"Washington, USA",surprise party created kkk devised black infanticide thro,0,57
10721,violent%20storm,,squally shower stormbrendan could bring strong convective gust affecting portion ireland loc,1,92
10722,violent%20storm,"Chino, CA",visit giant causeway middle violent rain storm problem giant causeway north ireland,0,83
10723,violent%20storm,staoueli alger algerie,status red marine gale warning gale force storm force southerly wind develop overnight monday mor,1,97
10724,violent%20storm,LEYTON LOYAL POLICE/AMBULANCE,turning violent storm across uk cousin home county sur,1,54
10725,violent%20storm,Ardrossan North Ayrshire,storm surgewild extreme violent torrential rain tempered gentle light somewhere behind cur,0,90
10726,violent%20storm,✦ HELIOS,fine never better body shaking like leaf wind storm sure sweat th,0,65
10727,violent%20storm,Devon UK,status red gale warning storm force south southwest wind continuing time irish coastal wate,1,91
10728,violent%20storm,Canarias,widely storm violent storm moderating wpart blizzard condition n eiceland travelling,1,84
10729,violent%20storm,Ireland,stormbrendan deepening rapidly newfoundland canada due strike monday status red marine warning issue,1,100
10730,violent%20storm,United Kingdom,wind violent outside storm move ive got head soon anybody spare pair,1,68
10731,violent%20storm,"Mycenae, TN",rockall hr forecast southerly veering westerly southwesterly severe gale violent storm high ver,1,95
10732,violent%20storm,"Boston, MA",stormbrendan irishsea beaufort force violent storm mph wind wave ftexceptionally high wave,1,90
10733,violent%20storm,"Boston, MA",status red gale warning gale force storm force southerly wind develop overnight monday morning,1,94
10734,violent%20storm,Dublin Fingal,arrival stormbrendan east coast bringing ssw wind violent storm force together high spring tid,0,94
10735,violent%20storm,"Dublin City, Ireland",love good storm ireland everyone panic meanwhile stay indoors appropriate violent weather dr,0,92
10736,violent%20storm,"Miami, FL",squally shower stormbrendan could bring strong convective gust affecting portion ireland wi,1,91
10737,violent%20storm,Kenia,five year ago kisilu kenyan farmer started use camera capture life family village damage,0,88
10738,violent%20storm,,police arrested six teenager including four yearolds vicious robbery melbourne west last night http,0,99
10739,violent%20storm,"ireland , 20",storm quite violent oh lord imagine irish people actually hurricane,1,67
10740,violent%20storm,"Red Island, Skerries, Dublin",arrival stormbrendan east coast bringing ssw wind violent storm force together high sp,0,86
10741,violent%20storm,Many Places,hebrides malin occasionally violent storm much moving,1,53
10742,violent%20storm,"Louth, Ireland",status red gale warningirish coastal water southerly wind reach storm force monday irish,1,88
10743,violent%20storm,Ireland,storm brendan violent storm front currently moving across ireland wind kh heavy rain acros,1,90
10744,violent%20storm,Ireland,storm brendan thousand without power storm brings violent wind,1,62
10745,violent%20storm,"Angeles City, Central Luzon",storm ocean violent wind get blowing oh take back back way back oh,0,66
10746,violent%20storm,"Melbourne, Australia",machetewielding teen storm bottle shop violent armed robbery,0,60
10747,violent%20storm,Ireland and Worldwide,stormbrendan started pivot northnortheast storm make direct hit ireland thankfully,1,82
10748,violent%20storm,Dublin Ireland,kmh gust past minute violent storm force wind pushing southwest sto,1,67
10749,violent%20storm,"Dublin, Ireland",home without power storm brendan brings violent gust,1,52
10751,violent%20storm,,another storm yawn wanna bet itll biggest longest hottest baddest coldest warmest,0,81
10752,violent%20storm,Cork,know youre irish whenduring violent storm find boiling kettle every often case,0,78
10753,violent%20storm,County Limerick Ireland,stormbrendan thousand without power storm brings violent wind,1,61
10754,violent%20storm,Ireland and Worldwide,kmh gust past minute violent storm force wind pushing southw,1,60
10755,volcano,Mendiola,people batangueos didnt choose live next volcano built community near lake river,0,80
10756,volcano,,philippine couple continues wedding amid taal volcano eruption,0,62
10757,volcano,United States,taal volcano news live hundred thousand urged flee possible eruption intense seismic activity rock philippine,1,109
10758,volcano,"V-풍경 , Winter bear 💜 BTS💜",made small contribution help victim taal volcano eruption able help plz contact,0,79
10759,volcano,"San Pedro, Calabarzon",would like extend help various community affected taal volcano eruption may refer,0,81
10760,volcano,"Roosendaal, Nederland",taal volcano philippine volcanic ash dry amp bad electricity conductor dispersed,1,80
10761,volcano,"San Pedro, Calabarzon",taal volcano eruption evacuee buan tech need help kindly see detail inkind donation amp,0,87
10762,volcano,"dance, dance, with me!",taalvolcanoashfall taalerruption update taal volcano calm bit expected erupt coming hou,1,87
10763,volcano,,siwon choi v bts basketball star donovan mitchell sends prayer filipino people check post,0,89
10764,volcano,"Manila, Philippines",philippine volcano alert level fyi narito ang alert level ng taal mayon bulusan volcano straight dostphivolcs,1,109
10765,volcano,f(5HINee),help rt hi im sure weve heard happened taal volcano family accepting kind amp monetary,0,86
10766,volcano,,army need help today january seeking help encouraging fellow army help,0,70
10767,volcano,olympus mons,archive ruin rock coral remain town buried taalvolcanos biggest eruption,0,72
10768,volcano,,president duterte said eat ashfall pee volcano asked he physically fit,0,70
10769,volcano,BTOB's Dorm,user content btss v show concern filipino fan taal volcano eruption sends heartfelt prayer,0,90
10770,volcano,Republic of the Philippines,isnt volcano thats gonna kill u capitalism,0,42
10771,volcano,philippines,eruption update taal volcano alert level hazardous eruption imminent january pm,1,79
10772,volcano,PUPUNTA ANG PILIPINAS SA BTS,kmedia park seojoon btsv joined philippine volcano prayer insta hashtag movement park seojoon b,0,95
10773,volcano,,makati science high school ssg accepting cash inkind donation evacuee taal volcano eruptio,0,90
10774,volcano,Kuala Lumpur Federal Territory,please pray country philippine especially people affected taal volcano eruption psphoto,0,87
10775,volcano,,rescue van available free transportation affected family area agoncillo talisay lemery tagaytay,1,95
10776,volcano,Republic of the Philippines,call donation project txtphxmoacares humbly ask help resident,0,61
10777,volcano,"Quezon City, National Capital Region",looking expertise making threat whether kill fire arrest send someone jai,0,73
10778,volcano,"City of London, London",million people living within mile km erupting taal volcano philippine,0,69
10779,volcano,🕳,vp leni robredo batangas today visit resident affected taal volcano eruption first stop fernando air,0,100
10780,volcano,"Dubai,UAE",hope wish municipality may ganitong tent taaleruption taalashfallwatch taal volcano,0,83
10781,volcano,Japan,sensible people region assume worstcase scenario unfolding take reasonable responsible acti,0,91
10782,volcano,upd 🎬,busy responding bushfires home colleague helping people caught,0,62
10783,volcano,his & her company's back door,taal volcano erupts philippine also remember there link climate change amp volcanic activity th,0,95
10784,volcano,,due ashfall caused taal volcano phreatic eruption vendor decided give day earning income feed,0,93
10785,volcano,,drone show philippine town cloaked ash taal volcano video,1,57
10786,volcano,,world something else lately fire volcano influenza war stay safe everyone,0,73
10787,volcano,"Daegu, Republic of Korea",pilipinos even cant breath properly volcanic eruption ashfall taal volcano,1,74
10788,volcano,South,blue hour night timelapse taal volcano eruption,1,47
10789,volcano,,tha taal volcano phillipines erupted though much happy lot people safely evacu,1,78
10790,volcano,,mayward batangas organizing blessing project help taal volcano eruption affected resident,0,89
10791,volcano,,term monitoring taal best monitored volcano country taal volcano observatory proper equipment,0,93
10792,volcano,at my limit,part philippine affected ash fall due eruption taal volcano knocking heart,1,74
10793,volcano,,call donation victim taal volcano eruption pup office student regent call every iskolars ng ba,0,94
10794,volcano,,cherrybullet returning korea held manila due volcano eruption,0,61
10795,volcano,"Cebu City, Philippines",new strong continuous earthquake experiencing due fissuring mean really,1,71
10796,volcano,"Perth, Western Australia",dramatic video show bolt lightning volcano spews ash nine mile air philippine country,1,85
10797,volcano,"Panabo, Davao Region",hi donate money fellow filipino family who affected eruption taal volcano,0,73
10798,volcano,she/her,proceeds go taal volcano eruption victim,1,40
10799,volcano,,phivolcs taaleruption taal volcano still spewing ash ash blown towards southwest metro man,1,90
10800,volcano,,special day matter filipino couple wed volcanic cloud,0,53
10801,volcano,,taal volcano eruption philippine,1,32
10802,volcano,Republic of the Philippines,mayward batangas organizing blessing project help taal volcano eruption affected resident ar,1,92
10803,war%20zone,"Dreadful Acres, TX",biden buttigieg sander supporter going warren month subtle exp,0,62
10804,war%20zone,,madrid twitter v barca twitter war zone like ffsssss good,0,57
10805,war%20zone,London,think felt comfortable war zone cybil war talk first time army dad attended,0,75
10806,war%20zone,Wherever I may roam,thats gee u cant buy shit anywhere thats war zone,0,49
10807,war%20zone,New Zealand 🇳🇿,need v zone war sway,0,20
10808,war%20zone,Ireland,stay clear war zone head melt januaryblues,0,42
10809,war%20zone,,flexing line didnt leave whole kid war zone,0,43
10810,war%20zone,,killing iran general planned since june iran attacked iraq embassy people missile,1,81
10811,war%20zone,"Hollywood, FL",lito war zone,0,13
10812,war%20zone,,air force bh bomber force said goodbye nuclear bomb,0,51
10813,war%20zone,,heartbreaking jenny read community rappville almost forgotten recent fire people,0,80
