keyword,location,text,target,text_length,word_count,char_count,avg_word_length,punctuation_count,uppercase_word_count,hashtag_count,url_count
loud%20bang,Unknown,caboose ready potty training morning scrambling pick clothes suddenly,0,69,9,69,7.666666666666667,0,0,0,0
loud%20bang,Unknown,know sir hear pretty loud bang coming somewhere wood,0,52,9,52,5.777777777777778,0,0,0,0
loud%20bang,In The Walls,whoever people home would regret coming immediately brahms stared one,0,69,10,69,6.9,0,0,0,0
loud%20bang,Unknown,tonight sweet angel baby came dad walking around building let sniff stuff,0,73,12,73,6.083333333333333,0,0,0,0
loud%20bang,Unknown,flash bang grenade accurately described sound bomb another language huge,0,72,10,72,7.2,0,0,0,0
loud%20bang,"St Louis, MO",thinking earlier think report talking one repeating kind,0,56,8,56,7.0,0,0,0,0
loud%20bang,Middle of Some Calibrations,cleaning kitchen dancing around amp generally silly sibling suddenly hear loud,0,78,11,78,7.090909090909091,0,0,0,0
loud%20bang,Unknown,lightening scared massive flash followed loud thunder bang crapped,0,66,9,66,7.333333333333333,0,0,0,0
loud%20bang,Glasgow Scotland,big flash loud bang lit living room think lightening like russian thing chelyabinsk,0,83,13,83,6.384615384615385,0,0,0,0
loud%20bang,Unknown,last night dream someone barged house like small chill party amp heard,0,70,12,70,5.833333333333333,0,0,0,0
loud%20bang,Unknown,even news site loud meant wearesorry,0,36,6,36,6.0,0,0,0,0
loud%20bang,Unknown,one get really hear bang loud clear bunch cheater,0,49,9,49,5.444444444444445,0,0,0,0
loud%20bang,Ra-cha-cha NY,came car turned need right loud every speaker quiet riot bang head,0,66,12,66,5.5,0,0,0,0
loud%20bang,Unknown,remember kid late grandmother old pressure cooker one day loud bang,0,67,11,67,6.090909090909091,0,0,0,0
loud%20bang,"Baltimore, MD",telling need hold trash night june astros visit first fan,0,57,10,57,5.7,0,0,0,0
loud%20bang,"Tri-State Area, United States",crowd noise incredibly loud know hear something faint bang leaf screen,0,70,11,70,6.363636363636363,0,0,0,0
loud%20bang,Joy and the Laughter 💙,one going boyfriend together one gang gang bang bang girl,0,57,10,57,5.7,0,0,0,0
loud%20bang,Unknown,loud bang everytime throw breaking ball notice calling,0,54,8,54,6.75,0,0,0,0
loud%20bang,Unknown,say used camera center field steal sign bang trash tip hitter,0,61,11,61,5.545454545454546,0,0,0,0
loud%20bang,Unknown,conspiracy theory tell hitman bang cooky loud half hitman bang throw jin dirty water,0,84,14,84,6.0,0,0,0,0
loud%20bang,"Baltimore, MD",would steal call knew type ball opponent throwing would bang loud,0,65,11,65,5.909090909090909,0,0,0,0
loud%20bang,"bay area, ca",bro loud bang scared shit deadass stair shook,0,45,8,45,5.625,0,0,0,0
loud%20bang,"Pennsylvania, USA",yes train running every bang amp bump track magnified amp super loud thanks,0,75,13,75,5.769230769230769,0,0,0,0
loud%20bang,chuu🌙,nah home alone heard loud bang coming basement look like dying,0,62,11,62,5.636363636363637,0,0,0,0
loud%20bang,"Essex, England",exactly bump heard loud bang claim got ptsd,0,43,8,43,5.375,0,0,0,0
loud%20bang,"Mashonaland Central, Zimbabwe",loud bang heard silent echo,0,27,5,27,5.4,0,0,0,0
loud%20bang,Unknown,thinking dis house used live denton absolutely haunted doubt,0,60,9,60,6.666666666666667,0,0,0,0
loud%20bang,The Gaping Infinite Blackness,loud bang coming socket wall turned electricity guy ripped floorboar,0,68,10,68,6.8,0,0,0,0
loud%20bang,"New Hampshire, USA",camera illegal astros case stole sign catcher sent live vid,0,59,10,59,5.9,0,0,0,0
loud%20bang,New Orleans,shout misheard loud bang two loud bang succession easier cut noise,0,66,11,66,6.0,0,0,0,0
loud%20bang,Greater Kansas City,teach fan linc make loud bang noise indicate player turn,0,56,10,56,5.6,0,0,0,0
mass%20murder,Unknown,muslim following teaching mass murderer muhammad said murder nonm,0,65,9,65,7.222222222222222,0,0,0,0
mass%20murder,miami,seems like good time bring dems also supported even need lie spreading,0,70,12,70,5.833333333333333,0,0,0,0
mass%20murder,Louth Lincolnshire,well yes one might say bank robbery important shoplifting massmurder different,0,78,11,78,7.090909090909091,0,0,0,0
mass%20murder,"New York, USA",primarily focused justification stalin massmurder people nellie ohr worked oppos,0,80,10,80,8.0,0,0,0,0
mass%20murder,United Kingdom,many iranian star sport journalist break rank denounce regime lying cynicism protest downing,0,92,13,92,7.076923076923077,0,0,0,0
mass%20murder,San Diego CA & Chiang Mai Thai,source like shared earlier hearing otherwise hearing true,0,57,8,57,7.125,0,0,0,0
mass%20murder,UK,using hemp result million billion insect dieing surely ethical vegan,0,68,10,68,6.8,0,0,0,0
mass%20murder,Earth,shhhhhh meant swept carpet usa rather discus mass murder sky,0,60,10,60,6.0,0,0,0,0
mass%20murder,Unknown,shot nazi flag fly australia glorifying mass murder chaser chinese communist flag fly australian,0,96,14,96,6.857142857142857,0,0,0,0
mass%20murder,"Manhattan, NYC, the most of the time.",malignant narcissism severe mental sickness representing quintessence evil sev,0,78,9,78,8.666666666666666,0,0,0,0
mass%20murder,Unknown,victim mass murder highlight danger facing culprit accuse sort bir soldier,0,74,11,74,6.7272727272727275,0,0,0,0
mass%20murder,Unknown,name like mohammad doubt ever pet dog also doubt shou,0,53,10,53,5.3,0,0,0,0
mass%20murder,Unknown,shoe shoe question case right shoe,0,34,6,34,5.666666666666667,0,0,0,0
mass%20murder,"Glenrothes, Scotland",put matter perspective conservative tried create answer momentum youth group called,0,83,11,83,7.545454545454546,0,0,0,0
mass%20murder,"North Miami, Florida, USA",excellent work someone devolved set political promise would complain lawabiding,0,79,10,79,7.9,0,0,0,0
mass%20murder,Mike Phelan’s Shorts,please grow abdicating never contention throne unless ponder mass,0,65,9,65,7.222222222222222,0,0,0,0
mass%20murder,"Edinburgh, Res Publica Scozia",put matter perspective conservative tried create answer momentum youth gro,0,74,10,74,7.4,0,0,0,0
mass%20murder,"West Roxbury, Boston",look justice dept helping oil company shake climate lawsuit government officially acc,0,85,12,85,7.083333333333333,0,0,0,0
mass%20murder,Unknown,dems iran last week iran attacked embassy iraq cried said,0,57,10,57,5.7,0,0,0,0
mass%20murder,Unknown,made china know else made china mass rape concentration camp murder child abduction bannin,0,90,14,90,6.428571428571429,0,0,0,0
mass%20murder,Unknown,news iranian hated man used mass murder keep line,0,49,9,49,5.444444444444445,0,0,0,0
mass%20murder,Unknown,thank yogi like seriously baat thank thank riot mass murder muslim dalit,0,72,12,72,6.0,0,0,0,0
mass%20murder,Unknown,people never making money war full stop monster,0,47,8,47,5.875,0,0,0,0
mass%20murder,musafir hun mai yaaro,thank yogi like seriously baat thank thank riot mass murder muslim,0,66,11,66,6.0,0,0,0,0
mass%20murder,"Los Angeles, CA",job offer vision one day human planet live world international conflict,0,71,11,71,6.454545454545454,0,0,0,0
mass%20murder,"London, England",dude evidence jeremy condemned killing mass murder,0,50,7,50,7.142857142857143,0,0,0,0
mass%20murder,"Terrace, BC CANADA",almost straight outta compton exotic dna baby compared chimpanzee hint mass murder amp terrorism amp,0,100,15,100,6.666666666666667,0,0,0,0
mass%20murder,"San Rafael, CA",get point trying make way lot group sick motherfucker,0,53,9,53,5.888888888888889,0,0,0,0
mass%20murder,Republic of the Philippines,need wish tragedy default position duterte administration along appeasement mass murder,0,87,11,87,7.909090909090909,0,0,0,0
mass%20murder,A stand of trees near you,album effect discordant people depicts engaged greatest mass murder ever committed yet,0,86,12,86,7.166666666666667,0,0,0,0
mass%20murder,"Polokwane, South Africa",white black people experienced mass,0,35,5,35,7.0,0,0,0,0
mass%20murder,USA,well well bully hypocrite traitor america stand,0,47,7,47,6.714285714285714,0,0,0,0
mass%20murder,"Florida, USA",many nuance problem actively working mass gun violen,0,52,8,52,6.5,0,0,0,0
mass%20murder,"The Hague, Netherlands and Kyi",many iranian star sport journalist break rank denounce regime lying cynicism protest,0,84,12,84,7.0,0,0,0,0
mass%20murder,Edinburgh,supporting colony narrative bit complicated sma,0,47,6,47,7.833333333333333,0,0,0,0
mass%20murder,"Manhattan, NY",join commemorate holocaust remembrance day january guest speaker omer bartov give lecture,0,89,12,89,7.416666666666667,0,0,0,0
mass%20murder,Unknown,abortion constitutional right woman want buy gun,0,48,7,48,6.857142857142857,0,0,0,0
mass%20murder,"Durban, South Africa",join commemorate holocaust remembrance day january guest speaker omer bartov give,0,81,11,81,7.363636363636363,0,0,0,0
mass%20murder,PlayStation,unironically want use government mass murder law abiding,0,56,8,56,7.0,0,0,0,0
mass%20murder,Unknown,unironically want use government mass murder law abidin,0,55,8,55,6.875,0,0,0,0
mass%20murder,Unknown,charged mass murder well,0,24,4,24,6.0,0,0,0,0
mass%20murder,Marching Home,whereas many innocent killed within mass murder scheme intended prom,0,68,10,68,6.8,0,0,0,0
mass%20murder,Unknown,republican life defending idf act mass murder people gaza includ,0,64,10,64,6.4,0,0,0,0
mass%20murder,"nelson mandela bay, ZA",fear overpopulation fear mass murder probably conservative fear overpopulation,0,78,9,78,8.666666666666666,0,0,0,0
mass%20murder,"Alberta, Canada",vile went beyond reporting massmurder protestors iran ooo wait,0,62,9,62,6.888888888888889,0,0,0,0
mass%20murder,Unknown,suspecting video soldier praying violates rule regarding hate speechhateful imagery promoting,0,93,11,93,8.454545454545455,0,0,0,0
mass%20murder,USA,leodicaprio please sign state sponsored innocent animal bridget mckenzie stop mass murd,0,87,12,87,7.25,0,0,0,0
mass%20murder,"Mangalore, India",bjp leader threatens mass murder fixed headline,0,47,7,47,6.714285714285714,0,0,0,0
mass%20murder,Peepeepoopoo,okay thank admins account legend amp appreciate much lik,0,56,9,56,6.222222222222222,0,0,0,0
mass%20murder,Unknown,slipped award medium radar reason adl want armenian,0,51,8,51,6.375,0,0,0,0
mass%20murder,Unknown,sure like american snuck canadian passport whole notion mass mur,0,64,10,64,6.4,0,0,0,0
mass%20murder,Virginia,repost politician know gun control law stop mass shootingmultiple murder anymore,0,80,11,80,7.2727272727272725,0,0,0,0
mass%20murder,SW Nebraska,good excuse dog eat homework people blame nra,0,45,8,45,5.625,0,0,0,0
mass%20murder,Unknown,billion weapon mass destruction meant mass murder civilian amp expose british people growing risk,0,97,14,97,6.928571428571429,0,0,0,0
mass%20murder,Planet Earth👍👍👍👍👍👍👍👍,baby snd kid family member dying mass chemical pumped body murder vacc,0,70,12,70,5.833333333333333,0,0,0,0
mass%20murder,Unknown,educate dude obviously never lost loved one mass murder need education amp,0,74,12,74,6.166666666666667,0,0,0,0
mass%20murder,Unknown,mean still shooter known play doom grand theft,0,46,8,46,5.75,0,0,0,0
mass%20murder,United States,absolutely tragic intentional mass murder climatechange australianbushfire australianwildfires,0,94,8,94,11.75,0,0,0,0
mass%20murder,"Georgia, USA",hey agnes enter body destroy vital organ exit hole size,0,55,10,55,5.5,0,0,0,0
mass%20murder,Marching Home,leader ukraine amp canada evil mullah responsible mass murde,0,60,9,60,6.666666666666667,0,0,0,0
mass%20murder,Central Texas,war essentially mass murder form capital punishment support use defensi,0,71,10,71,7.1,0,0,0,0
mass%20murder,editor@fpmag.net,repeat malign behaviour iran mass murder thousand dead vanished organizer,0,73,10,73,7.3,0,0,0,0
mass%20murder,Unknown,nancy ajrams villa murder slowly turning simpson case arab world accusation mounting agains,0,91,13,91,7.0,0,0,0,0
mass%20murder,"Everywhere, USA",repost politician know gun control law stop mass shootingmultiple murder anym,0,77,11,77,7.0,0,0,0,0
mass%20murder,Unknown,state currently cess pool murder rate tripled mass murder tripled homelessness looting poo,0,90,13,90,6.923076923076923,0,0,0,0
mass%20murder,"Current mission: support health care Units in Middle East, Africa and South East Asia.",repeat iran mass murder thousand dead vanished organizer,0,56,8,56,7.0,0,0,0,0
mass%20murder,Unknown,think mass murder white supremacist conspiracy theory enough count white supr,0,77,11,77,7.0,0,0,0,0
mass%20murder,Marching Home,kiev amp ottawa cooperate physical elimination evil mullah soon success,0,71,10,71,7.1,0,0,0,0
mass%20murder,"Georgia, USA",course right big guy know everything including republican,0,57,8,57,7.125,0,0,0,0
mass%20murder," Minnesota, USA",cruel sociopath cage kid let kid die pathological liar racist steal,0,67,11,67,6.090909090909091,0,0,0,0
mass%20murder,Marching Home,ottawa brave enough eliminate mullah pursuant mass murder carried,0,65,9,65,7.222222222222222,0,0,0,0
mass%20murder,"Ravensdale, WA",fbi wanted list pushing legislation kill baby new jersey,0,56,9,56,6.222222222222222,0,0,0,0
mass%20murder,Chicago,trump actually genius take mass murder obama funded,0,51,8,51,6.375,0,0,0,0
mass%20murder,Unknown,wtf charging fucking mass murder original faux charge dropped,0,61,9,61,6.777777777777778,0,0,0,0
mass%20murderer,"Los Angeles, CA / Orange, CT",thank whirlwind last statement true else mass amp serial murderer different poi,0,79,12,79,6.583333333333333,0,0,0,0
mass%20murderer,Unknown,kill claim self defense pray best get thrown jail live prev,0,59,11,59,5.363636363636363,0,0,0,0
mass%20murderer,Den Haag,iranian humanrights journalist masih alinejad partying massmurderer madeleine albright infamousl,0,96,10,96,9.6,0,0,0,0
mass%20murderer,NAIROBI-KENYA,burning body fat make mass murderer,0,35,6,35,5.833333333333333,0,0,0,0
mass%20murderer,Unknown,scientist myth comprehensively debunked yet stated fact,0,55,7,55,7.857142857142857,0,0,0,0
mass%20murderer,"south central, Texas.",typs clown speciest ignored mass murderer,0,41,6,41,6.833333333333333,0,0,0,0
mass%20murderer,Illinois,americahating democrat party ally shadowy iranian spy chief helped plan benghazi mass murderer soleimani,0,104,14,104,7.428571428571429,0,0,0,0
mass%20murderer,"an island, UK",lmao inventing reality western one pretend mao mass murderer,0,60,9,60,6.666666666666667,0,0,0,0
mass%20murderer,Stone age under PM feku,kohinoor sikh community lick boot mass murderer tadipaar dread,0,62,9,62,6.888888888888889,0,0,0,0
mass%20murderer,Londinium,hope joker win oscar nomination time celebrate selfpitying white man,0,68,10,68,6.8,0,0,0,0
mass%20murderer,Elwood,like premier say disgusting flying flag support man created,0,59,9,59,6.555555555555555,0,0,0,0
mass%20murderer,"Conservativeland, Orange Co CA",liberal anti american medium support murdero,0,44,6,44,7.333333333333333,0,0,0,0
